[2025-08-12T16:30:03.286Z] INFO: Starting a postgresql pool with 25 connections.
[2025-08-12T16:30:03.405Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:30:03.263 UTC",1,0] | duration: 9ms
[2025-08-12T16:42:31.878Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:31.877 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:31.881Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,0] | duration: 0ms
[2025-08-12T16:42:31.891Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:31.890 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:31.893Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,3] | duration: 0ms
[2025-08-12T16:42:31.909Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:31.907 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:31.911Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,6] | duration: 0ms
[2025-08-12T16:42:31.919Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:31.918 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:31.921Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,9] | duration: 0ms
[2025-08-12T16:42:31.929Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:31.927 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:31.931Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,12] | duration: 0ms
[2025-08-12T16:42:31.938Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:31.936 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:31.940Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,15] | duration: 0ms
[2025-08-12T16:42:48.428Z] QUERY: SELECT 1 | params: [] | duration: 0ms
[2025-08-12T16:42:48.430Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:48.426 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:48.433Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,0] | duration: 0ms
[2025-08-12T16:42:48.443Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:48.441 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:48.445Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,3] | duration: 0ms
[2025-08-12T16:42:48.455Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:48.453 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:48.457Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,6] | duration: 0ms
[2025-08-12T16:42:48.466Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:48.465 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:48.468Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,9] | duration: 0ms
[2025-08-12T16:42:48.476Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:48.474 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:48.478Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,12] | duration: 0ms
[2025-08-12T16:42:48.486Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:48.484 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:48.487Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,15] | duration: 0ms
[2025-08-12T16:43:51.215Z] QUERY: SELECT 1 | params: [] | duration: 1ms
[2025-08-12T16:43:51.217Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:43:51.212 UTC",1,0] | duration: 0ms
[2025-08-12T16:43:51.224Z] QUERY: SELECT COUNT("public"."ai_interactions"."id"), MAX("public"."ai_interactions"."created_at"), "public"."ai_interactions"."route_type" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 GROUP BY "public"."ai_interactions"."route_type" OFFSET $2 | params: [6,0] | duration: 3ms
[2025-08-12T16:44:13.192Z] QUERY: SELECT 1 | params: [] | duration: 0ms
[2025-08-12T16:44:13.192Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:44:13.190 UTC",1,0] | duration: 0ms
[2025-08-12T16:44:13.194Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,0] | duration: 0ms
[2025-08-12T16:44:13.207Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:44:13.206 UTC",1,0] | duration: 0ms
[2025-08-12T16:44:13.209Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,3] | duration: 0ms
[2025-08-12T16:44:13.223Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:44:13.220 UTC",1,0] | duration: 1ms
[2025-08-12T16:44:13.224Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,6] | duration: 0ms
[2025-08-12T16:44:13.239Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:44:13.238 UTC",1,0] | duration: 0ms
[2025-08-12T16:44:13.241Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,9] | duration: 0ms
[2025-08-12T16:44:13.250Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:44:13.249 UTC",1,0] | duration: 0ms
[2025-08-12T16:44:13.252Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,12] | duration: 0ms
[2025-08-12T16:44:13.262Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:44:13.260 UTC",1,0] | duration: 0ms
[2025-08-12T16:44:13.263Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,15] | duration: 0ms
[2025-08-12T16:44:28.157Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:44:28.155 UTC",1,0] | duration: 0ms
[2025-08-12T16:44:28.160Z] QUERY: SELECT COUNT("public"."ai_interactions"."id"), MAX("public"."ai_interactions"."created_at"), "public"."ai_interactions"."route_type" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 GROUP BY "public"."ai_interactions"."route_type" OFFSET $2 | params: [6,0] | duration: 0ms
